timestamp, total_detections, data_0, data_1, data_2, data_3, data_4, data_5, data_6, data_7, data_8, data_9
2019-02-14 19:16:57, 4, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1
2019-02-14 19:17:08, 5, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1
2019-02-14 19:17:18, 9, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1
2019-02-14 19:17:28, 7, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1
2019-02-14 19:17:38, 4, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
2019-02-14 19:17:48, 7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0
2019-02-14 19:17:58, 7, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1
2019-02-14 19:18:08, 8, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1
2019-02-14 19:18:18, 7, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0
2019-02-14 19:18:28, 8, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1
2019-02-14 19:18:38, 8, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1
2019-02-14 19:18:48, 6, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1
2019-02-14 19:18:58, 7, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0
2019-02-14 19:19:08, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
2019-02-14 19:19:18, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:19:29, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2019-02-14 19:19:39, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
2019-02-14 19:19:49, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:19:59, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
2019-02-14 19:20:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:20:19, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
2019-02-14 19:20:29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:20:39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:20:49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:20:59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:21:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:21:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:21:29, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:21:39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:21:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:22:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:22:10, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2019-02-14 19:22:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:22:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:22:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:22:50, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
2019-02-14 19:23:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:23:10, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
2019-02-14 19:23:20, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
2019-02-14 19:23:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:23:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:23:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:24:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:24:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:24:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:24:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:24:41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:24:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:25:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:25:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:25:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:25:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:25:41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:25:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 19:26:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:59, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
2019-02-14 18:32:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:31, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:52, 8, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1
2019-02-14 18:39:02, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:53, 6, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1
2019-02-14 18:40:03, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:12:59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:13:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:13:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:13:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:13:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:13:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:14:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:14:10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:14:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:14:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:14:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:14:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:15:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:15:10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:15:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:15:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:15:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:15:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:16:01, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
2019-02-14 18:16:11, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:16:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:16:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:16:41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:16:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:17:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:17:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:17:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:17:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:17:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:17:52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:18:02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:18:12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:18:22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:18:32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:18:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:18:52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:19:02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:19:12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:19:22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:19:32, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1
2019-02-14 18:19:43, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:19:53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:20:03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:20:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:20:23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:20:33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:20:43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:20:53, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
2019-02-14 18:21:03, 6, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0
2019-02-14 18:21:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:21:23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:21:33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:21:44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:21:54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:22:04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:22:14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:22:24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:22:34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:22:44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:22:54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:23:04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:23:14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:23:24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:23:34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:23:45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:23:55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:24:05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:24:15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:24:25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:24:35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:24:45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:24:55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:25:05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:25:15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:25:25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:25:35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:25:45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:25:56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:26:06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:26:16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:26:26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:26:36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:26:46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:26:56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:27:06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:27:16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:27:26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:27:36, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2019-02-14 18:27:46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:27:56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:28:07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:28:17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:28:27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:28:37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:28:47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:28:57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:29:07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:29:17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:29:27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:29:37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:29:47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:29:58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:30:58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:31:58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:32:49, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0
2019-02-14 18:32:59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:33:49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:34:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:35:50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:36:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:31, 8, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1
2019-02-14 18:37:41, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:37:51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:38:52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:39:52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:40:53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:41:53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2019-02-14 18:42:24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
